transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp
b8040b8e-d83c-48b2-aa38-bcee023292db,RCIE-LYNN-7FA-GAR-0,APP33021,transfer,2385.03,,,IT55R6518870749362438996067839,IT71E2882286304039447950146815,16223.47,Rent payment Jan - Property Management Garston,2087-01-05T18:55:49
a23a2964-3fb2-4d97-aadf-023ecbf0b2aa,STKS-JNNO-7FE-COV-0,BTMNT92210,transfer,115.11,,,GB25S6432172742335550596567,IT84A7683468429603721836967813,23296.78,Freelance editor payment,2087-01-05T20:41:00
4c765fd9-34f1-4bcc-af4f-c803bb74e694,PGNT-SRGS-7FD-GIU-0,HOME15224,transfer,1920.63,,,IT56S5846454431124305092283,IT57N1474738655242629208485167,28480.56,Rent payment Jan - Property Management Giugliano in Campania,2087-01-06T09:50:44
a12601a5-c92c-4c39-b8a1-cb7d80ee4089,BCKM-MRNA-7FA-COL-1,EXT40692,transfer,1515.01,,,DE27C9714313413265123021390,IT25X9531939914515984375048960,38011.41,Rent payment Jan - Property Management Cologne,2087-01-06T11:26:15
3ba0edd9-314b-4914-8d37-b09bdaf14526,STKS-JNNO-7FE-COV-0,HOME15224,transfer,927.01,,,GB25S6432172742335550596567,IT57N1474738655242629208485167,22369.77,Rent payment Jan - Property Management Coventry,2087-01-06T12:20:31
6059ee63-046e-4084-af8e-00371d73f6f1,EMP44993,RCIE-LYNN-7FA-GAR-0,transfer,8107.49,,,IT30J2416161164573461699537711,GB44D2137061772870479127900,51527.33,Salary payment Jan,2087-01-06T12:58:40
e52bf5bb-1046-484d-b49c-d790e4cf1af3,EMP95419,FLRS-MLND-80B-LUB-1,transfer,956.22,,,IT25Y2134712679301957260204740,US89I4101878596353256080514,5443.21,Salary payment Jan,2087-01-06T13:42:34
840ee2c4-44fa-44c7-9525-f61ffc884003,EMP14931,CMNN-GLNI-80C-TEA-1,transfer,3066.96,,,IT86F6919384927111869426718315,IT40K2688820227463728654822,15676.42,Salary payment Jan,2087-01-06T14:18:13
eef342cc-ef13-4db3-b755-c739ffbfad5f,EMP40137,KRNZ-TNIO-806-WOL-1,transfer,2106.58,,,IT50N5995311021660756189386413,DE15M7815036943458995040884,11403.26,Salary payment Jan,2087-01-06T18:22:09
1c0417ce-edd0-4050-8b0d-ee9a14aa96a0,TZLR-VLRJ-7E0-NOR-1,BTRBN94278,transfer,2063.19,,,DE71Z5051030941953592495890,IT94P1739639122573781600191105,7398.48,Annual property tax,2087-01-06T22:37:00
c6dc8c34-190d-4cfb-a748-890e37d6ba0a,TPAI-HNRY-7FB-PAR-1,HOME24293,transfer,2380.43,,,US96B2317990892214881178735,IT96Y8609605987385430066724909,69007.25,Rent payment Jan - Property Management Paragould,2087-01-07T09:43:11
8bf72ab6-b1f5-4f38-a1b5-14f236964c6b,EMP27474,MLCR-HRLD-7F9-POC-0,transfer,2327.65,,,IT75L5088315934628541696964407,DE48R9187147949463222996098,14766.91,Salary payment Jan,2087-01-07T09:59:29
0b65e317-eb54-409d-a312-a37f895b85e4,TZLD-NRUI-7FE-ERK-0,RES37379,transfer,603.07,,,DE18V5172001368596737222004,IT88G1791929636143423771386058,14188.82,Rent payment Jan - Property Management Erkrath,2087-01-07T13:03:23
b9f9c524-c04e-47a4-a635-0d33453b10e3,MNTG-NPLN-802-ROM-0,HOME15224,transfer,1016.8,,,IT83T7523456574673023092813,IT57N1474738655242629208485167,8528.42,Rent payment Jan - Property Management Rome,2087-01-07T14:18:30
60e1ff0f-0431-431a-926d-33c89041c280,HWOE-MCHL-808-PHI-0,EXT40692,transfer,495.57,,,US98T9764222692095241200697,IT25X9531939914515984375048960,4223.97,Rent payment Jan - Property Management Philadelphia,2087-01-07T15:08:06
695c9951-5ae6-47ec-82eb-57db0422740b,EMP26027,WSSE-LSOU-7EC-COL-0,transfer,10923.76,,,IT50K8130120085262681072982530,FR29B6072960513608663156967,65081.0,Salary payment Jan,2087-01-07T16:43:15
9b2d73f1-9d00-483c-ad45-7b0884ced1fa,DVSA-BRND-80B-JAC-0,EXT60132,transfer,341.39,,,US74S6718846374509486197944,IT15X9011813708956678675954223,6960.06,Rent payment Jan - Property Management Jacksonville,2087-01-08T09:15:59
11ee52d2-be10-4a93-ac83-bcd1e10ae3f2,WSSE-LSOU-7EC-COL-0,EXT40692,transfer,2282.87,,,FR29B6072960513608663156967,IT25X9531939914515984375048960,62798.13,Rent payment Jan - Property Management Colombes,2087-01-08T11:23:30
33c6f08b-3f93-41cf-9c6d-a16d61a7fe96,MLCR-HRLD-7F9-POC-0,RES54681,transfer,795.72,,,DE48R9187147949463222996098,IT23D6634390131214534953879513,13971.19,Rent payment Jan - Property Management Pocking,2087-01-08T16:03:22
e7e018a1-003f-49be-bc0e-b5280fc70087,TPAI-HNRY-7FB-PAR-1,HOME15224,direct debit,203.65,,,US96B2317990892214881178735,IT57N1474738655242629208485167,68803.6,Business insurance monthly premium,2087-01-10T05:48:25
2358c69a-3ec4-4d17-b0f1-225dd9d77d21,PGNT-SRGS-7FD-GIU-0,HOME15224,direct debit,244.66,,,IT56S5846454431124305092283,IT57N1474738655242629208485167,28235.9,Accounting software monthly fee,2087-01-16T05:43:34
57cfda32-8d92-401c-9446-a172f3a644e2,RCIE-LYNN-7FA-GAR-0,EXT98276,e-commerce,124.73,CartCraft Online,PayPal,IT55R6518870749362438996067839,IT91Q9695829922067344591216173,16098.74,,2087-01-20T13:49:46
f6d1b0ba-b640-4b36-b81e-b81cf119bfe1,LLNA-KVNE-7D4-WAS-1,,withdrawal,250,Washington - ATM Pacific Crest Plaza,debit card,US26B8842265516615582406875,,13293.12,,2087-01-21T10:57:36
a1c27abc-9626-4baa-a827-076dfaae9744,BCKM-MRNA-7FA-COL-1,EXT98276,e-commerce,274.14,MarketLane Express,debit card,DE27C9714313413265123021390,IT91Q9695829922067344591216173,37737.27,,2087-01-23T20:29:24
aae76387-c2af-458a-80c8-4f7dd318dfba,HSRE-LBRC-803-EGG-1,,withdrawal,300,Nashville - ATM Broadway Plaza,debit card,DE66A7567510215108829077882,,19819.29,,2087-01-24T18:58:00
81ea437b-6546-403f-91f1-33ce38f62da3,HSRE-LBRC-803-EGG-1,,in-person payment,8.0,Eggenstein-Leopoldshafen - Eggenstein Village Bakery,Google Pay,DE66A7567510215108829077882,,19811.29,,2087-01-24T21:32:00
d5e11708-3c0a-44ca-a3bc-e2166d4efb97,HSRE-LBRC-803-EGG-1,,withdrawal,250,Nashville - ATM Music Row,debit card,DE66A7567510215108829077882,,19561.29,,2087-01-24T21:35:00
6800c73d-f238-4b62-8015-2d2f269ad4e1,HSRE-LBRC-803-EGG-1,,withdrawal,100,Nashville - ATM Broadway Plaza,debit card,DE66A7567510215108829077882,,19461.29,,2087-01-24T21:40:00
01027a0f-c1ab-4bd6-ad2a-3167357aeb38,PGNT-SRGS-7FD-GIU-0,BTRCR35549,transfer,215.69,,,IT56S5846454431124305092283,IT51Z7485478543111272229593566,28020.21,Office supplies invoice 4521,2087-01-25T15:31:00
7fce6a0a-213d-422f-98c9-84ec6cfb14bf,TZLD-NRUI-7FE-ERK-0,DOM52982,e-commerce,54.88,CartCraft Store,PayPal,DE18V5172001368596737222004,IT58G4363973486150486231574767,14133.94,,2087-01-28T07:59:58
bc30b80b-3bd1-4a8a-b328-cedd748c8935,RLYI-NLEI-7FC-HAY-0,,in-person payment,76.85,Hayes - Hayes High Street Deli,debit card,GB75M7928194716635773422027,IT80Z4941408036578189240458564,19032.89,,2087-01-28T20:04:19
5e3ea661-14dd-49b9-9aa4-adcfbca8b71b,MNTG-NPLN-802-ROM-0,,in-person payment,43.64,Rome - Colosseum Corner Cafe,mobile phone,IT83T7523456574673023092813,IT23D6634390131214534953879513,8484.78,,2087-01-29T20:30:19
e4949b98-6b85-4502-8b03-f73b3da10469,MLCR-HRLD-7F9-POC-0,,in-person payment,24.83,Pocking - Pocking Bakery and Deli,debit card,IT54H7394485231264169592181836,IT96Y8609605987385430066724909,5306.28,,2087-01-30T09:00:22
4987aa0d-decd-4524-97ea-53f07bfaeafd,SMPS-RNAA-80B-POR-0,,in-person payment,38.69,Portland - Willamette Coffee Company,debit card,US17F3815676304930874610086,IT15X9011813708956678675954223,10372.73,,2087-01-31T16:07:28
eaa81c98-faaf-4547-bded-ea54ef3feccf,LLNA-KVNE-7D4-WAS-1,,withdrawal,250,Washington - ATM Pacific Crest Plaza,debit card,US26B8842265516615582406875,,13043.12,,2087-01-31T22:18:26
67297cc0-734a-4532-a939-abc567c5f370,FRRN-MMNL-802-AUB-0,DOM52982,transfer,661.63,,,FR12T6312965410751132495571,IT58G4363973486150486231574767,8395.23,Rent payment Feb - Property Management Aubagne,2087-02-01T09:56:15
d347a198-8250-4eb8-9583-2bbcc32021a3,LVSA-CRLN-804-MOR-1,RES37379,transfer,463.49,,,FR98C1937370567396877385356,IT88G1791929636143423771386058,3936.41,Rent payment Feb - Property Management Morangis,2087-02-01T10:52:37
b78433c9-d314-4ed2-8ade-218d1a5431da,EMP68436,LNAE-PTRC-807-NAS-0,transfer,1664.86,,,IT88L8905819471835140137426004,US21N2449956360184486148391,11692.05,Salary payment Feb,2087-02-01T11:18:49
65c88ff4-d309-428d-b6c4-0d8dd9849568,WSSE-LSOU-7EC-COL-0,RES54681,transfer,136.18,,,FR29B6072960513608663156967,IT23D6634390131214534953879513,62661.95,Consultant fee,2087-02-01T18:02:53
e9a9d99c-fafd-47bd-8671-0af203361e8e,LNAE-PTRC-807-NAS-0,EXT60132,transfer,539.69,,,US21N2449956360184486148391,IT15X9011813708956678675954223,11152.36,Rent payment Feb - Property Management Nashville,2087-02-01T18:08:32
7ce0dcd3-814a-4ccc-8220-174d1f783cb6,EMP24643,LVSA-CRLN-804-MOR-1,transfer,1320.37,,,IT19A8324491581577293424901181,FR98C1937370567396877385356,5256.78,Salary payment Feb,2087-02-01T18:15:32
188ddf2e-3a67-4c4a-8129-e3e80c10695c,EMP80570,HRDY-LXAE-7D7-PAR-0,transfer,2538.29,,,IT67V1845063011055978718901713,FR81L7978254927639923612174,22883.57,Salary payment Feb,2087-02-01T18:38:05
92d3dca9-717f-4523-8b76-1f9ba372d995,FRRN-MMNL-802-AUB-0,RES54681,e-commerce,60.55,UrbanCart Marketplace,Google Pay,FR12T6312965410751132495571,IT23D6634390131214534953879513,8334.68,,2087-02-02T08:12:18
69c29dc9-21f3-47c3-90fc-09fbf8ded937,EMP65436,SMPS-RNAA-80B-POR-0,transfer,2151.28,,,IT31N3922899360615742201146198,US17F3815676304930874610086,12524.01,Salary payment Feb,2087-02-02T09:47:11
6a5272fd-b236-4f3f-a65d-fc7552181f81,HRDY-LXAE-7D7-PAR-0,RES37379,transfer,776.41,,,FR81L7978254927639923612174,IT88G1791929636143423771386058,22107.16,Rent payment Feb - Property Management Paris,2087-02-02T13:30:55
3db3ce0e-216f-450e-b0d7-27b604a21e3a,EMP72108,FRRN-MMNL-802-AUB-0,transfer,1887.68,,,IT27F1311698808614696859040249,FR12T6312965410751132495571,10222.36,Salary payment Feb,2087-02-02T15:47:02
2e522813-6211-4fe1-adf7-034f7751fdd3,EMP71691,FNTN-CLRA-7EA-LEB-0,transfer,15723.34,,,IT94T5919011863299095915103514,FR50O0412207415958582883658,141382.09,Salary payment Feb,2087-02-02T17:05:08
982560c6-528a-4f18-8dcc-d7a5d4541207,EMP87393,RYND-SYLV-800-PAR-0,transfer,1494.25,,,IT15E4374119164339475672289538,FR13Q5529739704943011385252,11253.69,Salary payment Feb,2087-02-02T17:57:26
de4084ba-c202-40a7-8e1c-f7b660f818eb,EMP18623,VDLI-NÈSI-7FB-PAR-1,transfer,4801.71,,,IT23V1504879255043546156646452,FR15O3291327632718190830953,26137.32,Salary payment Feb,2087-02-02T18:08:40
952b6581-7984-4fed-b18d-8f8d4b351d50,TZLR-VLRJ-7E0-NOR-1,HOME24293,transfer,965.39,,,DE71Z5051030941953592495890,IT96Y8609605987385430066724909,6433.09,Rent payment Feb - Property Management Nordhausen,2087-02-02T18:23:44
be97ecb6-6910-40e3-87b1-8afb8248b655,EMP20717,TZLR-VLRJ-7E0-NOR-1,transfer,3075.55,,,IT74A7398395969286840460697666,DE71Z5051030941953592495890,9508.64,Salary payment Feb,2087-02-02T18:46:31
0e2b55d0-8885-4091-8b21-fbacdd048b59,MNTG-NPLN-802-ROM-0,EXT60132,direct debit,92.35,,,IT20D2501723943525181025161820,IT15X9011813708956678675954223,2781.76,Private health insurance monthly,2087-02-03T04:12:26
50e4c312-7523-415e-82af-b490e7e9db1e,EMP91324,CRGA-CRLN-801-POR-0,transfer,1655.18,,,IT52X5978223834268887713021608,GB32M2985404379554613832970,12961.76,Salary payment Feb,2087-02-03T10:23:22
794ba1dc-c8ea-4557-9286-f8a727faf84c,HSRE-LBRC-803-EGG-1,HOME15224,transfer,894.8,,,DE66A7567510215108829077882,IT57N1474738655242629208485167,18566.49,Rent payment Feb - Property Management Eggenstein-Leopoldshafen,2087-02-03T15:27:20
90f4a30e-2cab-4843-b75f-f7ecf6bc0223,RYND-SYLV-800-PAR-0,EXT60132,transfer,579.21,,,FR13Q5529739704943011385252,IT15X9011813708956678675954223,10674.48,Rent payment Feb - Property Management Paris,2087-02-03T16:37:01
32a511ee-33fa-4e23-88d4-0a1611e1808c,EMP21151,WLKN-GLAI-806-DUN-0,transfer,1338.47,,,IT61Q7749401229963458705542963,GB47A8815209647841954158911,7417.32,Salary payment Feb,2087-02-03T16:39:09
4150aad5-460e-4923-8a3d-017c4c4d0f0a,CRGA-CRLN-801-POR-0,EXT98276,transfer,536.62,,,GB32M2985404379554613832970,IT91Q9695829922067344591216173,12425.14,Rent payment Feb - Property Management Portsmouth,2087-02-03T17:33:53
11645308-7ab6-4d95-809e-a8d6e8f81442,EMP54737,LLNA-KVNE-7D4-WAS-1,transfer,3110.66,,,IT46Q3572732074759424189124664,US26B8842265516615582406875,16153.78,Salary payment Feb,2087-02-03T17:55:19
3614341f-6117-4359-b985-34ea199bcddd,EMP87003,BCKM-MRNA-7FA-COL-1,transfer,6590.43,,,IT35Q5438760425729486493736826,DE27C9714313413265123021390,44327.7,Salary payment Feb,2087-02-04T10:25:44
058e5cd8-46b1-4f14-a563-e32319eddbdf,DLRM-STÉP-810-MAR-0,RES54681,transfer,212.46,,,FR19P7924147871642721714480,IT23D6634390131214534953879513,2320.6,Rent payment Feb - Property Management Marmande,2087-02-04T11:20:47
54508f81-b5d5-496b-84e4-1e8cc5911a98,GRGE-LXND-80F-LAS-1,HOME15224,transfer,318.48,,,US43E4774588157739215559792,IT57N1474738655242629208485167,1652.1,Rent payment Feb - Property Management Las Vegas,2087-02-04T11:28:04
6253fd4a-dc77-4d40-bf76-97579621c4a9,EMP14607,MNTG-NPLN-802-ROM-0,transfer,2816.35,,,IT94L4145168301618850187780470,IT83T7523456574673023092813,11301.13,Salary payment Feb,2087-02-04T11:45:47
3cbd0716-2e18-46cc-9379-2216bc5cea1b,WLKN-GLAI-806-DUN-0,HOME24293,transfer,493.79,,,GB47A8815209647841954158911,IT96Y8609605987385430066724909,6923.53,Rent payment Feb - Property Management Dunbar,2087-02-04T12:12:43
d37c569b-2b69-44f4-ba3c-4fcb32103562,SMPS-RNAA-80B-POR-0,EXT98276,transfer,799.03,,,US17F3815676304930874610086,IT91Q9695829922067344591216173,11724.98,Rent payment Feb - Property Management Portland,2087-02-04T12:16:57
60ddca19-81da-4fbc-ad24-9373252457a0,FNTN-CLRA-7EA-LEB-0,EXT40692,transfer,3020.91,,,FR50O0412207415958582883658,IT25X9531939914515984375048960,138361.18,Rent payment Feb - Property Management Le Bouscat,2087-02-04T13:28:33
741dee52-e67d-46c6-aa4e-b6e2cb58c777,VDLI-NÈSI-7FB-PAR-1,HOME24293,transfer,1003.13,,,FR15O3291327632718190830953,IT96Y8609605987385430066724909,25134.19,Rent payment Feb - Property Management Paris,2087-02-04T14:26:30
35b12a3a-25ec-4153-89d5-1aed0eafb6a6,EMP14931,CMNN-GLNI-80C-TEA-1,transfer,3122.98,,,IT86F6919384927111869426718315,IT40K2688820227463728654822,18799.4,Salary payment Feb,2087-02-04T14:39:51
fc3b2ac2-2133-43f8-aebf-65e96577acc7,LLNA-KVNE-7D4-WAS-1,APP60604,transfer,884.26,,,US26B8842265516615582406875,IT80Z4941408036578189240458564,15269.52,Rent payment Feb - Property Management Washington,2087-02-04T14:58:22
f6a1a766-5ae3-4ee3-ab02-0326f214cfd7,TPAI-HNRY-7FB-PAR-1,HOME24293,transfer,2583.39,,,US96B2317990892214881178735,IT96Y8609605987385430066724909,66220.21,Rent payment Feb - Property Management Paragould,2087-02-04T17:01:57
3101c120-fda8-452e-9e11-e481084efb25,EMP29249,HWOE-MCHL-808-PHI-0,transfer,1249.44,,,IT17F2741223636002929414852042,US98T9764222692095241200697,5473.41,Salary payment Feb,2087-02-04T17:43:26
abb67bba-ae46-4bcb-bab3-19fb133a8581,HWOE-MCHL-808-PHI-0,EXT40692,transfer,504.66,,,US98T9764222692095241200697,IT25X9531939914515984375048960,4968.75,Rent payment Feb - Property Management Philadelphia,2087-02-04T18:06:11
