transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp
d84eae0b-08ff-4ec8-b781-b444450afec3,GRNE-LSIA-808-MAN-1,HOME24293,transfer,516.44,,,GB02I2893635347413173388345,IT96Y8609605987385430066724909,10392.49,Rent payment Jan - Property Management Manchester,2087-01-04T17:38:33
75c8cfd8-7bfa-42d8-a42f-52513b493b13,STNA-JNNF-7FE-RIV-1,RES54681,transfer,1103.96,,,US08I3725946942963200957287,IT23D6634390131214534953879513,20995.16,Rent payment Jan - Property Management Riverbank,2087-01-04T17:55:14
fb150938-80d1-44f0-8b7b-b9cfb018c871,EMP92515,KRNE-LLNR-7FE-DUI-0,transfer,2448.25,,,IT75B2420391403436858141266148,DE33G3014440247163761738035,10877.47,Salary payment Jan,2087-01-04T18:37:04
1f7a430a-c4ca-4258-a202-bb57c73d26ed,RBNS-JNEA-800-LON-0,DOM52982,transfer,1072.83,,,GB43J5902960469097258275024,IT58G4363973486150486231574767,14183.54,Rent payment Jan - Property Management London,2087-01-05T10:01:54
7ec86da2-eaa2-4e80-b55d-9cd626fe9b5e,RCHR-MRCL-803-LYO-0,HOME24293,transfer,712.21,,,FR81V6059962021111878623359,IT96Y8609605987385430066724909,7480.93,Rent payment Jan - Property Management Lyon,2087-01-05T10:16:45
2b3eef19-80bd-4559-aa5b-27ecada7964c,EMP69151,BNNN-SSNU-808-REN-0,transfer,275.6,,,IT19Z3852180844801843437757432,FR16V7834052673691749031285,2001.62,Salary payment Jan,2087-01-05T12:26:44
341e21f1-0be3-4fbb-88c2-44e6ee3b1dca,EMP31964,MRRC-RNRA-7CF-NOI-1,transfer,3120.69,,,IT91Z5079559015848915508824961,IT68L3889004864648271533200,27337.74,Salary payment Jan,2087-01-05T12:42:16
889f9229-d1a7-4b2d-8d34-a376641e6096,EMP89503,RSHU-LGNO-808-MIL-0,transfer,1463.48,,,IT21J5232954563535502221837091,US83L5300093046693901464750,5171.73,Salary payment Jan,2087-01-05T17:35:05
bfa4654d-2612-4e6d-9290-1221d8e98955,MRRC-RNRA-7CF-NOI-1,DOM52982,transfer,901.06,,,IT68L3889004864648271533200,IT58G4363973486150486231574767,26436.68,Rent payment Jan - Property Management Noicattaro,2087-01-06T10:13:10
b070a8e6-a5e9-4c97-b937-3851478b0d30,EMP79467,WLLS-GRLD-80D-CON-1,transfer,618.48,,,IT27M2966556749305367468177865,US07W0776386552476388012076,3430.63,Salary payment Jan,2087-01-06T12:25:58
135b94d4-cb01-4ee8-99e0-868a1739fa43,DVSA-CRYS-7F7-CHI-1,EXT60132,transfer,1433.96,,,US25P1094664569521193066150,IT15X9011813708956678675954223,43963.49,Rent payment Jan - Property Management Chicago,2087-01-06T14:57:43
14b99001-7e37-4601-aee4-0b643ee5b394,WLLS-GRLD-80D-CON-1,RES37379,transfer,244.03,,,US07W0776386552476388012076,IT88G1791929636143423771386058,3186.6,Rent payment Jan - Affitti Italiani Concord,2087-01-07T14:49:18
6f52b0c0-6ff9-47e4-869d-9001d8879d6e,RSHU-LGNO-808-MIL-0,RES37379,transfer,56.71,,,IT65K7511744736548873863100281,IT88G1791929636143423771386058,737.92,Rent payment Jan - Property Management Milwaukee,2087-01-08T14:13:26
99b5404d-80d1-471f-96b0-468eedbc2d39,MRRC-RNRA-7CF-NOI-1,BTTRN93269,e-commerce,65.4,UrbanCart Marketplace,Google Pay,IT68L3889004864648271533200,IT67U8246956684006265626159466,26371.28,,2087-01-17T09:21:00
4a536351-021c-4e0c-9347-260b2f218404,LBRT-NTNA-7FF-ROI-0,BTRBN94320,e-commerce,1.64,UrbanCart Marketplace,debit card,FR88N7641970690041568904999,IT26U2407701098013341505817729,37414.73,,2087-01-19T01:00:00
dcc30246-665d-436b-9ab3-dfccbc6c1327,LBRT-NTNA-7FF-ROI-0,BTRBN94320,e-commerce,3462.11,UrbanCart Marketplace,debit card,FR88N7641970690041568904999,IT84J5077325584543714884680948,33952.62,,2087-01-19T01:17:00
81c13ad6-e1b7-4aa7-b962-ec816d984e79,TRRN-NCIO-7CD-MON-1,,withdrawal,50,Monteforte d'Alpone - ATM Monteforte Village Center,debit card,IT39D9328500076177654639569,,14607.02,,2087-01-20T21:37:35
0282b420-fcca-48b6-9870-d4e68365b673,MRRC-RNRA-7CF-NOI-1,RES54681,transfer,441.05,,,IT68L3889004864648271533200,IT23D6634390131214534953879513,25930.23,Utility bill Jan,2087-01-23T16:35:03
567bd249-e92e-4d15-b4ac-079cdbd7b769,RSHU-LGNO-808-MIL-0,,in-person payment,17.47,Milwaukee - Third Ward Market,Google Pay,US83L5300093046693901464750,IT25X9531939914515984375048960,5154.26,,2087-01-23T17:53:16
15bb5e34-027c-420c-b77a-9376610100c0,SMMN-MTTH-7F9-LON-1,DOM52982,e-commerce,213.49,MarketNexus Direct,PayPal,IT99T9084566257897714526391801,IT58G4363973486150486231574767,39933.31,,2087-01-24T12:22:13
83f5c132-0650-434f-83bd-f534b4597407,TRRN-NCIO-7CD-MON-1,,withdrawal,100,Monteforte d'Alpone - ATM Monteforte Alpone Main Square,debit card,IT39D9328500076177654639569,,14507.02,,2087-01-29T14:47:53
40cedb42-9732-42a4-b174-43ac1431264d,GRNE-LSIA-808-MAN-1,HOME24293,transfer,532.7,,,GB02I2893635347413173388345,IT96Y8609605987385430066724909,9859.79,Rent payment Feb - Property Management Manchester,2087-02-01T11:21:57
e8a130de-c937-4427-87c3-976d3c950169,WLLS-GRLD-80D-CON-1,DOM52982,e-commerce,33.38,SwiftCart Direct,debit card,US07W0776386552476388012076,IT58G4363973486150486231574767,3153.22,,2087-02-01T18:19:16
f4806213-4c28-44ac-aa96-f2bd920e0198,RCHR-MRCL-803-LYO-0,DOM52982,e-commerce,51.41,MarketLane Direct,PayPal,FR81V6059962021111878623359,IT58G4363973486150486231574767,7429.52,,2087-02-01T22:29:32
798c82c2-0cb8-440b-9e2d-b7c53ec81b35,TRRN-NCIO-7CD-MON-1,EXT60132,transfer,765.91,,,IT39D9328500076177654639569,IT15X9011813708956678675954223,13741.11,Rent payment Feb - Property Management Monteforte d'Alpone,2087-02-02T09:24:03
3b7236b6-9ae1-498f-b43d-de81c0627ff4,SMMN-MTTH-7F9-LON-1,RES37379,transfer,3783.25,,,GB98O9422549416522873343957,IT88G1791929636143423771386058,105250.19,Rent payment Feb - Property Management London,2087-02-02T09:39:39
b9c8a87e-8f51-4dee-a26c-d31041d2be5d,RCHR-MRCL-803-LYO-0,HOME24293,transfer,618.56,,,FR81V6059962021111878623359,IT96Y8609605987385430066724909,6810.96,Rent payment Feb - Property Management Lyon,2087-02-02T11:23:10
ec5b15c0-df2d-4d2c-bde2-b91c91dedd1b,EMP80852,LBRT-NTNA-7FF-ROI-0,transfer,4576.38,,,IT52M2353525045554277992340428,FR88N7641970690041568904999,38529.0,Salary payment Feb,2087-02-02T11:24:45
bd71626e-3e44-4161-9e00-3308cd789d10,EMP93032,GRNE-LSIA-808-MAN-1,transfer,1550.51,,,IT64M5617145615084708326317206,GB02I2893635347413173388345,11410.3,Salary payment Feb,2087-02-02T12:10:58
6551d263-be72-4c07-8712-247b2077f009,CLLT-ZCHR-7FA-RUE-0,EXT40692,e-commerce,237.04,UrbanCart Marketplace,debit card,FR67H1015963463086100916903,IT25X9531939914515984375048960,32516.51,,2087-02-02T14:03:42
1fa7839c-30b2-49e1-a53a-83387677e74d,EMP92515,KRNE-LLNR-7FE-DUI-0,transfer,2427.14,,,IT75B2420391403436858141266148,DE33G3014440247163761738035,13304.61,Salary payment Feb,2087-02-02T15:08:06
9238052e-4f76-4906-bced-17f16d38a728,RBNS-JNEA-800-LON-0,DOM52982,transfer,1087.98,,,GB43J5902960469097258275024,IT58G4363973486150486231574767,13095.56,Rent payment Feb - Property Management London,2087-02-03T11:59:47
097e244e-d8c7-4d95-92d9-5f1711084f70,EMP67896,TRRN-NCIO-7CD-MON-1,transfer,2531.5,,,IT37N8345373299658349641371391,IT39D9328500076177654639569,16272.61,Salary payment Feb,2087-02-03T12:54:14
ac21ff2e-a0c6-4283-bcb9-ba08a364771d,EMP74738,CLLT-ZCHR-7FA-RUE-0,transfer,5823.8,,,IT27Q2864749497878998709974430,FR67H1015963463086100916903,38340.31,Salary payment Feb,2087-02-03T13:44:07
605d1035-414f-438d-9286-488629e815d7,EMP48568,MNTO-GSTV-7FC-FAN-1,transfer,4280.95,,,IT53D6202293138124472619381145,IT90D3866691906001163971695,37341.43,Salary payment Feb,2087-02-03T14:04:35
95ebbac1-a581-4c44-b542-8eed34c7662b,EMP82105,SMMN-MTTH-7F9-LON-1,transfer,18412.26,,,IT41D8774806444837308880942958,GB98O9422549416522873343957,123662.45,Salary payment Feb,2087-02-03T16:26:56
910a52e7-0a89-431a-8f97-0010f72f6e3a,KRNE-LLNR-7FE-DUI-0,EXT98276,transfer,852.35,,,DE33G3014440247163761738035,IT91Q9695829922067344591216173,12452.26,Rent payment Feb - Property Management Duisburg,2087-02-03T17:55:58
9a5f9049-e7e2-460d-8113-cbe6d63d0d99,MRRC-RNRA-7CF-NOI-1,DOM52982,transfer,948.49,,,IT68L3889004864648271533200,IT58G4363973486150486231574767,24981.74,Rent payment Feb - Property Management Noicattaro,2087-02-03T18:09:05
7026ee35-4372-47c6-82ea-53ccf01d83db,EMP67342,RCHR-MRCL-803-LYO-0,transfer,1871.28,,,IT40B9942448161701580592527802,FR81V6059962021111878623359,8682.24,Salary payment Feb,2087-02-04T10:57:36
a3830de8-cbed-4fcc-80cc-825e408914c7,LBRT-NTNA-7FF-ROI-0,DOM52982,transfer,1525.68,,,FR88N7641970690041568904999,IT58G4363973486150486231574767,37003.32,Rent payment Feb - Property Management Roissy-en-Brie,2087-02-04T11:47:24
b9e8cab4-220a-4ea1-9f07-ef13a6fe0073,EMP97445,STNA-JNNF-7FE-RIV-1,transfer,3009.65,,,IT63V9137428702152792930013980,US08I3725946942963200957287,24004.81,Salary payment Feb,2087-02-04T17:24:15
70518f41-4d02-4c52-9e67-f3821ca96cb7,EMP19898,DVSA-CRYS-7F7-CHI-1,transfer,5511.89,,,IT91Z1900362868160407672971411,US25P1094664569521193066150,49475.38,Salary payment Feb,2087-02-05T09:06:40
041cb611-7748-4990-8b7b-4d12c517bb7c,EMP70694,RBNS-JNEA-800-LON-0,transfer,3315.21,,,IT96S2457910756341729147781068,GB43J5902960469097258275024,16410.77,Salary payment Feb,2087-02-05T11:21:35
5a877ed8-cfbd-40b0-919c-4803deffc371,WLLS-GRLD-80D-CON-1,RES37379,transfer,245.7,,,US07W0776386552476388012076,IT88G1791929636143423771386058,2907.52,Rent payment Feb - Affitti Italiani Concord,2087-02-05T12:23:20
61060888-4388-4c39-b235-23c37be28e26,CLLT-ZCHR-7FA-RUE-0,DOM52982,transfer,1264.29,,,FR67H1015963463086100916903,IT58G4363973486150486231574767,37076.02,Rent payment Feb - Immobiliare Services Rueil-Malmaison,2087-02-05T13:23:39
181b0592-c706-4082-a7d4-9fe941e1de19,SMMN-MTTH-7F9-LON-1,RBNS-JNEA-800-LON-0,transfer,958.67,,,GB98O9422549416522873343957,GB43J5902960469097258275024,122703.78,Shared expenses,2087-02-05T13:24:08
dca01e81-88c1-4cde-8e39-99ea1f5ef284,STNA-JNNF-7FE-RIV-1,RES54681,transfer,957.52,,,US08I3725946942963200957287,IT23D6634390131214534953879513,23047.29,Rent payment Feb - Property Management Riverbank,2087-02-05T13:44:42
c51d2930-3436-4778-8a11-4a02f27a88c3,EMP31964,MRRC-RNRA-7CF-NOI-1,transfer,3035.68,,,IT91Z5079559015848915508824961,IT68L3889004864648271533200,28017.42,Salary payment Feb,2087-02-05T15:19:14
add1454a-9817-4d51-a2bd-be222398bd80,DVSA-CRYS-7F7-CHI-1,EXT60132,transfer,1479.52,,,US25P1094664569521193066150,IT15X9011813708956678675954223,47995.86,Rent payment Feb - Property Management Chicago,2087-02-05T16:01:07
0d467ec4-7faf-4ed6-991b-003cebd45cc4,MNTO-GSTV-7FC-FAN-1,HOME15224,transfer,992.86,,,IT90D3866691906001163971695,IT57N1474738655242629208485167,36348.57,Rent payment Feb - Property Management Fano,2087-02-05T16:20:22
9412bf1c-99c3-48d0-ab57-25429f3570b9,EMP79467,WLLS-GRLD-80D-CON-1,transfer,620.51,,,IT27M2966556749305367468177865,US07W0776386552476388012076,3528.03,Salary payment Feb,2087-02-05T16:48:53
c86bb3dd-b92b-4a3d-9518-a06433305428,EMP69151,BNNN-SSNU-808-REN-0,transfer,272.6,,,IT19Z3852180844801843437757432,FR16V7834052673691749031285,2274.22,Salary payment Feb,2087-02-05T17:16:42
52464f39-12ba-4b9b-9b2c-b39e4822f657,BNNN-SSNU-808-REN-0,EXT40692,transfer,107.64,,,FR16V7834052673691749031285,IT25X9531939914515984375048960,2166.58,Rent payment Feb - Property Management Rennes,2087-02-06T12:06:03
6762ab44-5344-4ba6-aefc-0294331f22a0,STNA-JNNF-7FE-RIV-1,,in-person payment,44.45,Riverbank - Riverbank General Store,debit card,US08I3725946942963200957287,IT80Z4941408036578189240458564,23002.84,,2087-02-06T14:50:43
542bd5be-fabb-4665-85b0-8453dce5c9c8,EMP89503,RSHU-LGNO-808-MIL-0,transfer,1477.93,,,IT21J5232954563535502221837091,US83L5300093046693901464750,6632.19,Salary payment Feb,2087-02-07T17:29:41
c88c9ea5-fe03-4d03-bbf3-f30387ca5e6b,RSHU-LGNO-808-MIL-0,RES37379,transfer,485.01,,,US83L5300093046693901464750,IT88G1791929636143423771386058,6147.18,Rent payment Feb - Property Management Milwaukee,2087-02-08T13:42:04
b39ce715-bde2-4812-99f0-9ebf408ee37f,RSHU-LGNO-808-MIL-0,RES54681,e-commerce,36.97,UrbanCart Marketplace,debit card,US83L5300093046693901464750,IT23D6634390131214534953879513,6110.21,,2087-02-11T17:22:08
43be5588-2cfb-47c1-a8aa-aeb8d2f38aff,GRNE-LSIA-808-MAN-1,,in-person payment,61.67,Al Yadudah - Yadudah Oasis Cafe,mobile phone,GB02I2893635347413173388345,IT15X9011813708956678675954223,11348.63,,2087-02-13T11:14:46
bfad7d28-42f8-40c3-bafe-1a25f4b99aa6,BNNN-SSNU-808-REN-0,APP33021,e-commerce,33.45,ParcelPeak Marketplace,debit card,FR16V7834052673691749031285,IT71E2882286304039447950146815,2133.13,,2087-02-13T22:09:03
38f971b0-97d0-4901-aa83-c7384771c0d2,SMMN-MTTH-7F9-LON-1,DOM52982,direct debit,291.99,,,GB98O9422549416522873343957,IT58G4363973486150486231574767,122411.79,Monthly portfolio management fee,2087-02-19T05:50:45
af178cc5-1bb5-4fce-82e5-fb029b8bd097,STNA-JNNF-7FE-RIV-1,DOM52982,e-commerce,177.9,ParcelPulse Market,Google Pay,US08I3725946942963200957287,IT58G4363973486150486231574767,22824.94,,2087-02-21T13:39:55
13106139-09f6-4ae0-9408-bf4fe357bd01,RBNS-JNEA-800-LON-0,,in-person payment,59.82,London - Camden Green Grocers,debit card,GB43J5902960469097258275024,IT71E2882286304039447950146815,16350.95,,2087-02-22T20:25:40
eb02cb40-4846-4a0a-87b1-ff28ec331534,GRNE-LSIA-808-MAN-1,HOME24293,transfer,493.52,,,GB02I2893635347413173388345,IT96Y8609605987385430066724909,10855.11,Rent payment Mar - Property Management Manchester,2087-03-01T18:32:10
6c08bab3-76f7-4649-a45f-bb73e6c1ba3f,EMP93032,GRNE-LSIA-808-MAN-1,transfer,1533.56,,,IT64M5617145615084708326317206,GB02I2893635347413173388345,12388.67,Salary payment Mar,2087-03-02T09:24:56
dc1e6fc3-c5c3-4cab-8bb6-6c18f34eea84,LBRT-NTNA-7FF-ROI-0,DOM52982,transfer,1724.06,,,FR88N7641970690041568904999,IT58G4363973486150486231574767,35279.26,Rent payment Mar - Property Management Roissy-en-Brie,2087-03-02T10:05:00
24c16850-2245-4efe-b9de-a5802d1a7679,STNA-JNNF-7FE-RIV-1,RES54681,transfer,1062.73,,,US08I3725946942963200957287,IT23D6634390131214534953879513,21762.21,Rent payment Mar - Property Management Riverbank,2087-03-02T14:48:37
db420b1c-21fb-435b-88e7-2ed5fd56bff2,SMMN-MTTH-7F9-LON-1,RES37379,transfer,3592.96,,,GB98O9422549416522873343957,IT88G1791929636143423771386058,118818.83,Rent payment Mar - Property Management London,2087-03-02T14:58:36
7cf6bbd1-d2d5-43d5-a7f8-b7e5e59b680d,EMP67342,RCHR-MRCL-803-LYO-0,transfer,1858.99,,,IT40B9942448161701580592527802,FR81V6059962021111878623359,10541.23,Salary payment Mar,2087-03-03T10:14:47
c499a286-0d7f-4a45-aaa5-05f3d22bd726,TRRN-NCIO-7CD-MON-1,EXT60132,transfer,682.53,,,IT39D9328500076177654639569,IT15X9011813708956678675954223,15590.08,Rent payment Mar - Property Management Monteforte d'Alpone,2087-03-03T12:17:41
612ede8f-9485-4ffb-964b-f597f352d05e,MRRC-RNRA-7CF-NOI-1,DOM52982,transfer,851.26,,,IT68L3889004864648271533200,IT58G4363973486150486231574767,27166.16,Rent payment Mar - Property Management Noicattaro,2087-03-03T13:28:40
b77776c2-6ec0-4900-ad24-4032e6ec41b0,GRNE-LSIA-808-MAN-1,,withdrawal,250,Manchester - ATM Manchester Central,debit card,GB02I2893635347413173388345,,12138.67,,2087-03-04T07:38:03
03cd432a-34b9-481a-95c0-40c33c2a6853,EMP67896,TRRN-NCIO-7CD-MON-1,transfer,2479.65,,,IT37N8345373299658349641371391,IT39D9328500076177654639569,18069.73,Salary payment Mar,2087-03-04T09:30:58
6660670d-c85a-4996-92db-aed6f1d60f9f,EMP82105,SMMN-MTTH-7F9-LON-1,transfer,18446.38,,,IT41D8774806444837308880942958,GB98O9422549416522873343957,137265.21,Salary payment Mar,2087-03-04T11:01:20
41d6dd8a-6b99-42ce-a247-dc2fc0a0c9c7,EMP19898,DVSA-CRYS-7F7-CHI-1,transfer,5341.15,,,IT91Z1900362868160407672971411,US25P1094664569521193066150,53337.01,Salary payment Mar,2087-03-04T11:28:29
5415d008-8b37-4566-8ee2-622687536d18,EMP92515,KRNE-LLNR-7FE-DUI-0,transfer,2443.06,,,IT75B2420391403436858141266148,DE33G3014440247163761738035,14895.32,Salary payment Mar,2087-03-04T11:38:06
d6d21f6b-e293-421c-91bf-b5b46b8276de,EMP74738,CLLT-ZCHR-7FA-RUE-0,transfer,5849.06,,,IT27Q2864749497878998709974430,FR67H1015963463086100916903,42925.08,Salary payment Mar,2087-03-04T16:09:29
81e349be-79ff-40ce-87e6-1373f7b3467f,EMP80852,LBRT-NTNA-7FF-ROI-0,transfer,4483.33,,,IT52M2353525045554277992340428,FR88N7641970690041568904999,39762.59,Salary payment Mar,2087-03-04T16:23:48
ca73701e-8216-4ea8-ac23-592b4b26867e,EMP31964,MRRC-RNRA-7CF-NOI-1,transfer,3008.84,,,IT91Z5079559015848915508824961,IT68L3889004864648271533200,30175.0,Salary payment Mar,2087-03-04T17:53:10
2157ffdd-63f8-47e0-81c2-0021d6bc8eda,EMP97445,STNA-JNNF-7FE-RIV-1,transfer,3035.4,,,IT63V9137428702152792930013980,US08I3725946942963200957287,24797.61,Salary payment Mar,2087-03-04T18:12:49
eccd4f2a-5807-4fd5-8bbc-f887479aa2a3,EMP48568,MNTO-GSTV-7FC-FAN-1,transfer,4283.6,,,IT53D6202293138124472619381145,IT90D3866691906001163971695,40632.17,Salary payment Mar,2087-03-04T18:17:11
b588daf1-c9aa-4627-808a-1e8297e2094f,CLLT-ZCHR-7FA-RUE-0,DOM52982,transfer,1253.96,,,FR67H1015963463086100916903,IT58G4363973486150486231574767,41671.12,Rent payment Mar - Immobiliare Services Rueil-Malmaison,2087-03-04T18:23:26
486607cd-8f03-4ee5-936c-a12bff704f99,KRNE-LLNR-7FE-DUI-0,EXT98276,transfer,871.7,,,IT63Z2096155712719774609415223,IT91Q9695829922067344591216173,3143.43,Rent payment Mar - Property Management Duisburg,2087-03-04T18:38:02
a2b9c301-7e91-418e-83ad-51b6cf0aa7db,RCHR-MRCL-803-LYO-0,HOME24293,transfer,586.97,,,FR81V6059962021111878623359,IT96Y8609605987385430066724909,9954.26,Rent payment Mar - Property Management Lyon,2087-03-05T09:54:55
4238d925-7233-487d-ad27-1daa23b6a7d3,RSHU-LGNO-808-MIL-0,RES37379,transfer,528.26,,,US83L5300093046693901464750,IT88G1791929636143423771386058,5581.95,Rent payment Mar - Property Management Milwaukee,2087-03-05T12:20:31
60ed1cd0-2412-4d9f-a6f2-ea0a9f5a9949,MNTO-GSTV-7FC-FAN-1,HOME15224,transfer,988.89,,,IT90D3866691906001163971695,IT57N1474738655242629208485167,39643.28,Rent payment Mar - Property Management Fano,2087-03-05T12:31:47
12c3d4c1-5cd8-4524-ba29-36cf576e9745,DVSA-CRYS-7F7-CHI-1,EXT60132,transfer,1474.06,,,US25P1094664569521193066150,IT15X9011813708956678675954223,51862.95,Rent payment Mar - Property Management Chicago,2087-03-05T15:12:44
7832307c-ec78-4172-b13c-0edc71a398f0,EMP69151,BNNN-SSNU-808-REN-0,transfer,270.57,,,IT19Z3852180844801843437757432,FR16V7834052673691749031285,2403.7,Salary payment Mar,2087-03-05T18:30:12
81544e0e-cb65-472c-8edb-44675a01d0eb,EMP79467,WLLS-GRLD-80D-CON-1,transfer,631.03,,,IT27M2966556749305367468177865,US07W0776386552476388012076,4159.06,Salary payment Mar,2087-03-05T18:55:14
79e82ebb-e3ac-48e4-9290-cdd5a4b21ffe,EMP70694,RBNS-JNEA-800-LON-0,transfer,3318.29,,,IT96S2457910756341729147781068,GB43J5902960469097258275024,19669.24,Salary payment Mar,2087-03-05T18:56:12
50be6135-6335-4228-b2c2-d0e6a859eb98,BNNN-SSNU-808-REN-0,EXT40692,transfer,105.42,,,FR16V7834052673691749031285,IT25X9531939914515984375048960,2298.28,Rent payment Mar - Property Management Rennes,2087-03-06T12:10:40
a2343348-0dbd-4860-9a81-a75d9a4016b3,SMMN-MTTH-7F9-LON-1,RBNS-JNEA-800-LON-0,transfer,922.54,,,IT99T9084566257897714526391801,GB43J5902960469097258275024,39010.77,Family transfer,2087-03-06T13:03:51
4e83005a-4a9e-49b6-bba0-c229451a54d9,RBNS-JNEA-800-LON-0,DOM52982,transfer,1095.27,,,GB43J5902960469097258275024,IT58G4363973486150486231574767,18573.97,Rent payment Mar - Property Management London,2087-03-06T15:24:00
42a19a0a-c6ff-4123-8a34-4d1f0c3901dd,EMP89503,RSHU-LGNO-808-MIL-0,transfer,1454.49,,,IT21J5232954563535502221837091,US83L5300093046693901464750,7036.44,Salary payment Mar,2087-03-07T13:44:37
b1462ec8-c0b6-4936-9f09-11ce558ef4c9,WLLS-GRLD-80D-CON-1,RES37379,transfer,271.74,,,US07W0776386552476388012076,IT88G1791929636143423771386058,3887.32,Rent payment Mar - Affitti Italiani Concord,2087-03-08T09:16:35
8eaaf723-00c2-42f0-8d0f-4ca4813a8949,SMMN-MTTH-7F9-LON-1,,in-person payment,347.7,London - Camden Green Grocers,smartwatch,IT99T9084566257897714526391801,IT88G1791929636143423771386058,38663.07,,2087-03-09T11:17:34
